name,edition,condition,language,price_eur,quantity
Ajetreo // Trajín,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Empujar // Tirar,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Colada pesada,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Husmeador magnético,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Rama de Vitu-Ghazi,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Escena del crimen,Asesinatos en la mansión Karlov,NM,Inglés,0.2,4
Llegada propicia,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Fantasma defenestrado,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Diligencia debida,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Rastreadora grifonauta,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Justiciero haazda,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Confidente infiltrada,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Poner en jaque,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Inmovilización improvisada,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Fantasma vigilante del mercado,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Guardia nocturno del museo,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Patrullar la ciudad,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Asesora experimentada,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Quitar la máscara,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Criminólogos bentónicos,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Contrabandista de burbujas,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Investigadora de casos sin resolver,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
Hada evitadelitos,Asesinatos en la mansión Karlov,NM,Inglés,0.15,4
"Oko, el cabecilla",Forajidos de Cruce de Truenos,NM,Inglés,0.75,4
"Selvala, pionera entusiasta",Forajidos de Cruce de Truenos,NM,Inglés,0.35,4
"Jace, resucitado",Forajidos de Cruce de Truenos,NM,Inglés,1.99,4
"Fortuna, corcel leal",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Un último trabajo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Duelista de la mente,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Fblthp, perdido en la intemperie",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
La llave de la cámara,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Cruzar a otro mundo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Esfinge estoica,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Matanza despiadada,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Vadmir, sangre fresca",Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
"Calamidad, infierno galopante",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Me las pagarás,Forajidos de Cruce de Truenos,NM,Inglés,0.35,4
Capitán de los Necroespuela,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Barrillamala irascible,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Akul el Impenitente,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Calzón, el forjabombas",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Bruse Tarl, ganadero itinerante",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Eriette, la embaucadora",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Kellan se une al equipo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Malcolm, los Ojos",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Marquesa, comerciante mortal",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Obeka, fraccionadora de segundos",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Riku de los muchos caminos,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Corcel seráfico,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Wylie Duke, héroe atiin",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Alquimista de aloe,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Traición en la cámara,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
A todo vapor,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Filoverde de los Exopátridas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Zarigüeya errante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Animador estridente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Armadillo de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Viltejón obstinado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Destrozar el pueblo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
A punta de navaja,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cosecha de las tierras baldías,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Tirocertero cactoide,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Gryff de la congregación,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Dr. Aurlock, genio osado",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Ertha Jo, mentora de la frontera",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Formar una banda,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Honesto Rutstein,Forajidos de Cruce de Truenos,NM,Inglés,0.35,4
Campaña de intimidación,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Jem Lightfoote, exploradora celeste",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Jolene, púgil saqueadora",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Kraum, cacofonía violenta",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Lazav, forastero conocido",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
La suerte hay que buscarla,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Míriam, la Susurradora de Manadas",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Imponeleyes implacable,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
"Destrozaviales, entusiasta de los explosivos",Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Domadora de condenados,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cajapum,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Hacienda móvil,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Rancho bucólico,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Armadillo con armadura,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Arrullo de Eriette,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Forjaalas ingenioso,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cuerda mística,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Guardias de la diligencia,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
El toro por los cuernos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Llavera esterlina,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Proveedor esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Tomar el escudo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Árynx entrenada,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Pueblerinos vengativos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Grifo buscado,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Ladrontrueno atrevido,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Esguazo fallido,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Draco del géiser,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Strix hostigador,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Plan de fuga,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Tiburón usurero,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Maestra del lazo sin par,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Desentrañar los secretos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Allanacámaras de los Tirográcil,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Salpicadora del manantial,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Frenar en seco,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cargar con la culpa,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Gigápodo emboscador,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Buitre de Ganchonegro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Profanador del osario,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cenizas devoradoras,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cuota del desierto,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Buscasangre desesperado,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Sorpresa del doliente,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Matón entusiasta,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Asesina del tejado,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Trampa oculta,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Saqueadora de cámaras,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Duelista certera,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Vendedora perspicaz,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Descarrilamiento explosivo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Pulverizador de puños de hierro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Saqueadora de minas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Furia de los forajidos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Dúo de tunantes,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Desenfundar rápido,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Acometedor espinoso,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Piromantes del rodeo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Salva tronadora,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Tiro con efecto,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Muerdetobillos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Centinela de manada espinosa,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Cactarántula,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Oso arriero,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Comando de los Librerrantes,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Castor gigante,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Bandido de Puasrecias,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Naturalista paciente,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Alcanzar el cielo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Velo de piel de serpiente,Forajidos de Cruce de Truenos,NM,Inglés,0.1,3
Paladín de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Tirar de la silla,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Alzamiento de las barrillas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Alimaña hambrienta,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Batea de oro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Jardinero de oasis,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Ayudante argénteo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Sabueso esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Meseta ilusoria,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Llanura (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Isla (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Bosque (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Annie Flash, la veterana",Forajidos de Cruce de Truenos,NM,Inglés,0.5,4
"Oko, el cabecilla",Forajidos de Cruce de Truenos,NM,Inglés,0.99,4
"Selvala, pionera entusiasta",Forajidos de Cruce de Truenos,NM,Inglés,0.5,4
"Fortuna, corcel leal",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Un último trabajo,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Gallipato del archimago,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Cruzar a otro mundo,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Me las pagarás,Forajidos de Cruce de Truenos,NM,Inglés,0.5,4
Capitán de los Necroespuela,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Sierpe de cascabel colosal,Forajidos de Cruce de Truenos,NM,Inglés,0.35,4
Akul el Impenitente,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Calzón, el forjabombas",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Bruse Tarl, ganadero itinerante",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Eriette, la embaucadora",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Kellan se une al equipo,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Marquesa, comerciante mortal",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Riku de los muchos caminos,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Corcel seráfico,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
"Wylie Duke, héroe atiin",Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Felidar brincador,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Intervención bovina,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Buscadora de la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Ilusión de escapatoria,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
En manos de la ley,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Justiciera de Puerto del Presagio,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Perrito de las praderas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Magnate de Prosperidad,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Pastora de las nubes,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Lazo de truenos,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Desperado de Lodohondo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Apariciones emergentes,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Reflejo fugaz,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Esfinge merodeadora,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Disparo metamórfico,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Planear el golpe,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Estafa cambiante,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Cerrajera de los Tirográcil,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Bandido de semblantes,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Acuerdo vinculante,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Estafadora de sangre,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Merodeador hueco,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Banda de vividores,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Boticaria cascabelera,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Ladrón de rictus,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Sirviente del aguijón,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Accidente desafortunado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Contratista sin escrúpulos,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
En medio del fuego cruzado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Coyote calculador,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Ferocificación,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Cabalgadura del Gila,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Tirador astalarga,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Correcaminos cauto,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Disparo abrasador,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Alquimista de aloe,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Traición en la cámara,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
A todo vapor,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Filoverde de los Exopátridas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Zarigüeya errante,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Animador estridente,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Armadillo de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Viltejón obstinado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Destrozar el pueblo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
A punta de navaja,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Cosecha de las tierras baldías,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Tirocertero cactoide,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Gryff de la congregación,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Dr. Aurlock, genio osado",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Ertha Jo, mentora de la frontera",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Formar una banda,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Campaña de intimidación,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Jem Lightfoote, exploradora celeste",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Jolene, púgil saqueadora",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Kraum, cacofonía violenta",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Lazav, forastero conocido",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
La suerte hay que buscarla,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Míriam, la Susurradora de Manadas",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Imponeleyes implacable,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
"Destrozaviales, entusiasta de los explosivos",Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Domadora de condenados,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Cajapum,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Hacienda móvil,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Rancho bucólico,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Armadillo con armadura,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Arrullo de Eriette,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Vaca sagrada,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Forjaalas ingenioso,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cuerda mística,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Médico forajido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Guardias de la diligencia,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
El toro por los cuernos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Llavera esterlina,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Proveedor esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Tomar el escudo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Árynx entrenada,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Pueblerinos vengativos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Grifo buscado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Ladrontrueno atrevido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Esguazo fallido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Draco del géiser,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Strix hostigador,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Plan de fuga,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Tiburón usurero,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Maestra del lazo sin par,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Interferencia fantasmal,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Desentrañar los secretos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Allanacámaras de los Tirográcil,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Salpicadora del manantial,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Frenar en seco,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cargar con la culpa,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Gigápodo emboscador,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Buitre de Ganchonegro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Profanador del osario,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cenizas devoradoras,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cuota del desierto,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Buscasangre desesperado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Sorpresa del doliente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Matón entusiasta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Asesina del tejado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Trampa oculta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Saqueadora de cámaras,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Duelista certera,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Vendedora perspicaz,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Descarrilamiento explosivo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Pulverizador de puños de hierro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Saqueadora de minas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Furia de los forajidos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Dúo de tunantes,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Desenfundar rápido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Acometedor espinoso,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Piromantes del rodeo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Salva tronadora,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Tiro con efecto,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Muerdetobillos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Centinela de manada espinosa,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cactarántula,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Oso arriero,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Comando de los Librerrantes,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Castor gigante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Bandido de Puasrecias,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Naturalista paciente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Alcanzar el cielo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Velo de piel de serpiente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Paladín de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Tirar de la silla,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Alzamiento de las barrillas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Alimaña hambrienta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Batea de oro,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Jardinero de oasis,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Ayudante argénteo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Sabueso esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Torres de canalización,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Meseta ilusoria,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Montes espinosos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Brezal de creosotas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Barranco pútrido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Arroyo solitario,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Oasis exuberante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Manantiales estancados,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Llanura (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.25,4
Pantano (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.35,4
Líder de guerra de la conejera,Bloomburrow,NM,Inglés,3.5,4
Temporada de valentía,Bloomburrow,NM,Inglés,0.99,4
"Abrazos, guardián espeluznante",Bloomburrow,NM,Inglés,1.25,4
Cisne de la salvación,Bloomburrow,NM,Inglés,0.2,4
Invocación estelar,Bloomburrow,NM,Inglés,0.75,4
En las garras del sueño,Bloomburrow,NM,Inglés,0.2,4
Augur de la estrella oscura,Bloomburrow,NM,Inglés,0.75,4
Trocador del sendero,Bloomburrow,NM,Inglés,0.2,4
Anciana del acualiento,Bloomburrow,NM,Inglés,0.25,4
"Alania, Tormenta Divergente",Bloomburrow,NM,Inglés,0.2,4
Hechicera del hipnorrocío,Bloomburrow,NM,Inglés,0.2,4
"Finneas, arquero certero",Bloomburrow,NM,Inglés,0.2,4
"Kastral, Penacho del Viento",Bloomburrow,NM,Inglés,0.2,4
"Muerra, estratega de retales",Bloomburrow,NM,Inglés,0.2,4
Vren el Implacable,Bloomburrow,NM,Inglés,0.35,4
Armiño de las hojas rutilantes,Bloomburrow,NM,Inglés,0.15,4
Sanación de la gota de rocío,Bloomburrow,NM,Inglés,0.15,4
Coyote umbrerrante,Bloomburrow,NM,Inglés,0.15,4
Pluma del vuelo,Bloomburrow,NM,Inglés,0.15,4
Espadachina floridiestra,Bloomburrow,NM,Inglés,0.15,4
Patas a la obra,Bloomburrow,NM,Inglés,0.15,4
Entereza de Mabel,Bloomburrow,NM,Inglés,0.15,4
Ahuyentar la calamidad,Bloomburrow,NM,Inglés,0.15,4
Escuadrón aventajado,Bloomburrow,NM,Inglés,0.15,4
