name,edition,condition,language,price_eur,quantity
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8
Confluencia de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,15.95,8
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Alijo de explorador,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
"Huatli, poetisa de la unidad // Rugido del Quinto Pueblo",Las cavernas perdidas de Ixalan,NM,Inglés,2.5,4
Espeleólogo luz de jade,Las cavernas perdidas de Ixalan,NM,Inglés,1.75,8
Curvicresta velador,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8
Curvicresta velador,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Curvicresta velador,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Rana dardoponzoña,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Rana dardoponzoña,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
El nexo craniespora,Las cavernas perdidas de Ixalan,NM,Inglés,6.95,4
Brontodón aplastador,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Brontodón aplastador,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Brontodón aplastador,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
"Abuelo, eco ancestral",Las cavernas perdidas de Ixalan,NM,Inglés,1.35,8
Bartolomé del Presidio,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Bartolomé del Presidio,Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8
El Beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8
El Beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
El Beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,14.95,8
El Beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
"Capitana Tempestad, saqueadora de cosmio",Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
"Capitana Tempestad, saqueadora de cosmio",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
"Capitana Tempestad, saqueadora de cosmio",Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
"Gishath, Avatar del Sol",Las cavernas perdidas de Ixalan,NM,Inglés,5.95,2
"Kellan, Daring Traveler // Emprender un viaje",Las cavernas perdidas de Ixalan,NM,Inglés,1.75,8
Mural guía de los maestros // Fábrica de los maestros,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Mural guía de los maestros // Fábrica de los maestros,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Mural guía de los maestros // Fábrica de los maestros,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
El micotirano,Las cavernas perdidas de Ixalan,NM,Inglés,2.45,4
"Saheeli, el Brillo del Sol",Las cavernas perdidas de Ixalan,NM,Inglés,1.95,4
"Uchbenbak, el Gran Error",Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
"Uchbenbak, el Gran Error",Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
"Uchbenbak, el Gran Error",Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
"Vito, fanático de Aclazotz",Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
"Vito, fanático de Aclazotz",Las cavernas perdidas de Ixalan,NM,Inglés,1.2,1
Vagoneta tambaleante,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Vagoneta tambaleante,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Vagoneta tambaleante,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Conservador de la excavación,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Conservador de la excavación,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Conservador de la excavación,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
El calendario del milenio,Las cavernas perdidas de Ixalan,NM,Inglés,3.95,8
Estandarte del ave solar // Efigie del ave solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Estandarte del ave solar // Efigie del ave solar,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Estandarte del ave solar // Efigie del ave solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Tricoloso del trueno,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,4
Trono de la capitana siniestra // La capitana siniestra,Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8
Trono de la capitana siniestra // La capitana siniestra,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Trono de la capitana siniestra // La capitana siniestra,Las cavernas perdidas de Ixalan,NM,Inglés,12.95,8
Trono de la capitana siniestra // La capitana siniestra,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Mapa del tesoro // Caleta del tesoro,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8
Fauces cavernosas,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Fauces cavernosas,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Fauces cavernosas,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Catarata escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Catarata escondida,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Catarata escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Patio escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Patio escondido,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Patio escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8
Necrópolis escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Necrópolis escondida,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Necrópolis escondida,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Vivero escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8
Volcán escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Volcán escondido,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Volcán escondido,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Pozo de las ofrendas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Pozo de las ofrendas,Las cavernas perdidas de Ixalan,NM,Inglés,2.75,8
Prado sin sosiego,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8
Llanura,Las cavernas perdidas de Ixalan,NM,Inglés,1.75,8
Isla,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Pantano,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Montaña,Las cavernas perdidas de Ixalan,NM,Inglés,0.45,8
Bosque,Las cavernas perdidas de Ixalan,NM,Inglés,1.45,8
Gnomo brújula,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Gnomo brújula,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Gnomo brújula,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Huecos y recovecos // Laberinto de micoides,Las cavernas perdidas de Ixalan,NM,Inglés,0.18,8
Huecos y recovecos // Laberinto de micoides,Las cavernas perdidas de Ixalan,NM,Inglés,9.95,8
Huecos y recovecos // Laberinto de micoides,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Dentiferro abrecaminos,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Dentiferro abrecaminos,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Dentiferro abrecaminos,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Fauces pavorosas tiemblatierra,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Fauces pavorosas tiemblatierra,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Colosadáctilo,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Colosadáctilo,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Colosadáctilo,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Ráptor garraguadaña,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Ráptor garraguadaña,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Ceratops arremetedor,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Ceratops arremetedor,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Ceratops arremetedor,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Galeón magmático,Las cavernas perdidas de Ixalan,NM,Inglés,0.24,8
Galeón magmático,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Galeón magmático,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Bribón empeñoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Bribón empeñoso,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Bribón empeñoso,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Aparato de radiestesia // Gruta de geodas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Aparato de radiestesia // Gruta de geodas,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Pico de diamante,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Pico de diamante,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Celadora de la creación solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Celadora de la creación solar,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Celadora de la creación solar,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Cría beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Cría beligerante,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Paladín de Bahía de la Reina,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Sanguijuela descomunal,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Sanguijuela descomunal,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Sanguijuela descomunal,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Defossilize,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Defossilize,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Defossilize,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Mangual de espinas sangrientas,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Mangual de espinas sangrientas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Mangual de espinas sangrientas,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Autorreflectión,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Autorreflectión,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Autorreflectión,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Ser historia,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Ser historia,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Ser historia,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Red trenzada // Quipu trenzado,Las cavernas perdidas de Ixalan,NM,Inglés,0.65,8
Red trenzada // Quipu trenzado,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Red trenzada // Quipu trenzado,Las cavernas perdidas de Ixalan,NM,Inglés,19.95,8
Murciélago acecharruinas,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Murciélago acecharruinas,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Ángel resplandeciente,Las cavernas perdidas de Ixalan,NM,Inglés,7.95,4
Gnomo de mercado,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Gnomo de mercado,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Gnomo de mercado,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Escriba de guerra malamet,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Escriba de guerra malamet,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Escriba de guerra malamet,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Mano amiga,Las cavernas perdidas de Ixalan,NM,Inglés,0.35,8
Ladrillos de arcilla // Horno de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Ladrillos de arcilla // Horno de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Ladrillos de arcilla // Horno de cosmio,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Colonia de murciélagos,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Colonia de murciélagos,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Colonia de murciélagos,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Relicario de la Rosa del Crepúsculo,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Monumento olvidado,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Monumento olvidado,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Monumento olvidado,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Peregrina de aeropiedra,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Peregrina de aeropiedra,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Peregrina de aeropiedra,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
"Akawalli, la Torre Inquieta",Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
"Akawalli, la Torre Inquieta",Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
"Akawalli, la Torre Inquieta",Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
"Nicanzil, conductora de corrientes",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
"Nicanzil, conductora de corrientes",Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
"Nicanzil, conductora de corrientes",Las cavernas perdidas de Ixalan,NM,Inglés,0.21,8
Custodio del saber de Ixalli,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Custodio del saber de Ixalli,Las cavernas perdidas de Ixalan,NM,Inglés,3.95,8
Linterna de fulgupíleos,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Linterna de fulgupíleos,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Linterna de fulgupíleos,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Vislumbrar el núcleo,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Vislumbrar el núcleo,Las cavernas perdidas de Ixalan,NM,Inglés,3.95,8
Justicia de Zoyowa,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Justicia de Zoyowa,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Justicia de Zoyowa,Las cavernas perdidas de Ixalan,NM,Inglés,5.95,8
Dentellada triunfal,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Dentellada triunfal,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Rostro del pavor // Oseosaurio pavoroso,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Rostro del pavor // Oseosaurio pavoroso,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Rostro del pavor // Oseosaurio pavoroso,Las cavernas perdidas de Ixalan,NM,Inglés,3.95,8
Aparecido famélico,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Eco de chupacabras,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Eco de chupacabras,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Eco de chupacabras,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Glifo zoético,Las cavernas perdidas de Ixalan,NM,Inglés,0.23,8
Glifo zoético,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Tritona buceacuevas,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Tritona buceacuevas,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Tritona buceacuevas,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Aguja de piedraimán // Piedras de orientación,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Aguja de piedraimán // Piedras de orientación,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Aguja de piedraimán // Piedras de orientación,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Concilio de ecos,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Concilio de ecos,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Concilio de ecos,Las cavernas perdidas de Ixalan,NM,Inglés,1.95,8
Luchador mecánico,Las cavernas perdidas de Ixalan,NM,Inglés,0.24,8
Luchador mecánico,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Luchador mecánico,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
"Akal Pakal, Primera entre Iguales",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
"Akal Pakal, Primera entre Iguales",Las cavernas perdidas de Ixalan,NM,Inglés,0.75,8
"Akal Pakal, Primera entre Iguales",Las cavernas perdidas de Ixalan,NM,Inglés,18.95,8
Vanguardia de la Rosa,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Vanguardia de la Rosa,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Vanguardia de la Rosa,Las cavernas perdidas de Ixalan,NM,Inglés,2.95,8
Guardiana de la gran puerta,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Guardiana de la gran puerta,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Guardiana de la gran puerta,Las cavernas perdidas de Ixalan,NM,Inglés,4.95,8
Fundición de producción,Las cavernas perdidas de Ixalan,NM,Inglés,0.95,8
Erosionar,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Erosionar,Las cavernas perdidas de Ixalan,NM,Inglés,2.0,8
Capibara apacible,Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
Capibara apacible,Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Capibara apacible,Las cavernas perdidas de Ixalan,NM,Inglés,2.0,8
Zarcillo del micotirano,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Zarcillo del micotirano,Las cavernas perdidas de Ixalan,NM,Inglés,2.0,8
Zarcillo del micotirano,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
Piedrasemillas de jade // Ayudante de corazón de jade,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Piedrasemillas de jade // Ayudante de corazón de jade,Las cavernas perdidas de Ixalan,NM,Inglés,2.0,8
Piedrasemillas de jade // Ayudante de corazón de jade,Las cavernas perdidas de Ixalan,NM,Inglés,0.14,8
"Itzquinth, primogénito de Gishath",Las cavernas perdidas de Ixalan,NM,Inglés,0.2,8
"Itzquinth, primogénito de Gishath",Las cavernas perdidas de Ixalan,NM,Inglés,2.0,8
"Itzquinth, primogénito de Gishath",Las cavernas perdidas de Ixalan,NM,Inglés,0.22,8
Pelota disputada,Las cavernas perdidas de Ixalan,NM,Inglés,0.12,8
Bosque (V.3),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Montaña (V.3),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Montaña (V.2),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Pantano (V.3),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Pantano (V.2),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Isla (V.3),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Isla (V.2),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Llanura (V.3),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Llanura (V.2),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Krenko, barón de la calle Hojalata",Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Krenko, barón de la calle Hojalata",Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
"Krenko, barón de la calle Hojalata",Asesinatos en la mansión Karlov,NM,Inglés,19.95,8
Fisgón loxodón,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Objetivo conveniente,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Objetivo conveniente,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Mordisco justiciero,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
No cuadra,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
No cuadra,Asesinatos en la mansión Karlov,NM,Inglés,0.45,8
"Teysa, oligarca opulenta",Asesinatos en la mansión Karlov,NM,Inglés,9.45,8
"Teysa, oligarca opulenta",Asesinatos en la mansión Karlov,NM,Inglés,0.24,8
Furia premeditada,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Férox de Rompehachas,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Férox de Rompehachas,Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
Férox de Rompehachas,Asesinatos en la mansión Karlov,NM,Inglés,19.95,8
Inspectora de Vitu-Ghazi,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Judith, experta en matanzas",Asesinatos en la mansión Karlov,NM,Inglés,0.24,8
"Judith, experta en matanzas",Asesinatos en la mansión Karlov,NM,Inglés,0.95,8
Centinela de Sumala,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Centinela de Sumala,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Galvanizar,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Moroii consumidor nocturno,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Moroii consumidor nocturno,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Hada evitadelitos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Paseaperros,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Kylox, inventor visionario",Asesinatos en la mansión Karlov,NM,Inglés,0.65,8
"Kylox, inventor visionario",Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Kylox, inventor visionario",Asesinatos en la mansión Karlov,NM,Inglés,9.95,8
Coartada perfecta,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Robot de limpieza,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Complicación mortal,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Complicación mortal,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Exponer a la culpable,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Exponer a la culpable,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Largo adiós,Asesinatos en la mansión Karlov,NM,Inglés,0.3,8
Largo adiós,Asesinatos en la mansión Karlov,NM,Inglés,0.85,8
Técnico de dispositivos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Kaya, justiciera de los espíritus",Asesinatos en la mansión Karlov,NM,Inglés,20.0,8
"La Niña Masacre, asesina de renombre",Asesinatos en la mansión Karlov,NM,Inglés,8.95,8
Caso de las pruebas robadas,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Caso de las pruebas robadas,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Vía pública,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Caso del halcón hurtado,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Caso del halcón hurtado,Asesinatos en la mansión Karlov,NM,Inglés,4.95,8
Escritora de novela negra,Asesinatos en la mansión Karlov,NM,Inglés,0.55,8
Rama de Vitu-Ghazi,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Rama de Vitu-Ghazi,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Un asesino entre nosotros,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Un asesino entre nosotros,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Sonsacar una confesión,Asesinatos en la mansión Karlov,NM,Inglés,0.3,8
Sonsacar una confesión,Asesinatos en la mansión Karlov,NM,Inglés,0.95,8
"Tolsimir, la Luz de Medianoche",Asesinatos en la mansión Karlov,NM,Inglés,0.95,8
"Tolsimir, la Luz de Medianoche",Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Cuchillo,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Cuchillo,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Llegada propicia,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Agrus Kos, espíritu de la justicia",Asesinatos en la mansión Karlov,NM,Inglés,0.3,7
Fantasma vigilante del mercado,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Escena del crimen,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Escena del crimen,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Bosque (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Bosque (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
Montaña (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Montaña (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
Pantano (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.22,8
Pantano (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.9,8
Isla (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.22,8
Isla (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
Llanura (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.75,8
Lente de aumento,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
"Rakdos, patrón del caos",Asesinatos en la mansión Karlov,NM,Inglés,7.95,8
Jóvenes entrometidos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Jóvenes entrometidos,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Hélice de relámpagos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Hélice de relámpagos,Asesinatos en la mansión Karlov,NM,Inglés,0.35,8
Draco mecánico reluciente,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Draco mecánico reluciente,Asesinatos en la mansión Karlov,NM,Inglés,3.95,8
Cadáver curioso,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Cadáver curioso,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
"Alquist Proft, indagador profesional",Asesinatos en la mansión Karlov,NM,Inglés,0.33,8
Pantera arbustiva,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Pantera arbustiva,Asesinatos en la mansión Karlov,NM,Inglés,0.5,8
Fuerza fanática,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Choque,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Requerir respuestas,Asesinatos en la mansión Karlov,NM,Inglés,0.95,8
Tubería de plomo,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Tubería de plomo,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Dejar fríos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Investigadores famosos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Deducir,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Deducir,Asesinatos en la mansión Karlov,NM,Inglés,0.6,8
Carga probatoria,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Carga probatoria,Asesinatos en la mansión Karlov,NM,Inglés,2.95,8
Criminólogos bentónicos,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
De eso nada,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
De eso nada,Asesinatos en la mansión Karlov,NM,Inglés,0.35,8
Analista cansado,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
Mascarero trasgo,Asesinatos en la mansión Karlov,NM,Inglés,0.2,8
